,Sentiment,SentimentText
6596,1,#followfriday : @imartynn and uh thats it. I love him a lot 
6597,1,#followfriday @AngelWardriver A great digger!  She is a real sweetheart!  And welcome to Twitter! 
6598,1,#Mojotip @VioMey Celebrate yr success. Do U remember yr 1st class as a participant? I used 2 hide @ the back of class. Now I'm up front 
6599,1,#momo; Thanks! See you there. Erg select deze keer 
6600,1,#momoams nice interval tunes at http://www.mobilemonday.nl/live im going to stay at home and watch 
6602,1,#MotionX Share: Testing motionx gps iPhone app twittering  http://bit.ly/byv09
6604,1,"#movieawards JonasFriends, Vodkones, Itah&amp;Jack amo vocÃªs "
6605,1,#movieawards Momento WTF owna!!! 
6606,1,#moviemisquotes &quot;this coffee tastes like sh!t&quot; .. 'it is sh!t Austin' 
6607,1,#moviemisquotes Badgers!? We don't need no stinking badgers! - The Treasure of the Sierre Madre (shld be badges) 
6609,1,"#MQM has opted to strike, May 12th - Altaf bhai to unveil what really happened in #Karachi  http://tinyurl.com/c73ehq"
6610,1,#mr_bailey is being awsome and letting us listen to music 
6611,1,#MrTweet I recommend @cele365 because I love the info on art ornaments and events. 
6612,1,#MrTweet I recommend @darrencarter because he likes his women like he likes his Twitter... customizable and done several times daily. 
6613,1,#MrTweet I recommend @dennydiamond because he does great music!  
6614,1,"#MrTweet I recommend @OliviaWilder because she has great friends and is generous about sharing them, very smart + real "
6616,1,"#mtvmovieawards - 'Twilight' for Best Movie! And, hurry up and show the 'New Moon' trailer already! "
6617,1,#MTVMovieAwards New Moon Trailer after the break!!! 
6620,1,#MuseumsAtNight @Culture24 Pretty much anything but sleep 
6621,1,#music monday â™¥ Paula Toller 
6622,1,"#musicmonday  ... &quot;Black Keys&quot; - @jonasbrothers   AMAZING SONG, its my fave off the album!!"
6623,1,"#musicmonday  Hmmm...   I Didn't Say I Was Powerful, I Said I Was A Wizard ; Chiodos.  WIN. &lt;3 (And oh wait, seeing them AGAIN. "
6624,1,"#musicmonday - http://tinyurl.com/c787f4 ? - Jersey, Mayday Parade. "
6625,1,#musicmonday  im in love with  @daysdifference  Radio Song -http://bit.ly/tg6SS   &lt;-- click and listen pleeeaasssee 
6626,1,"#musicmonday  Nine Inch Nails - Burn, Thanks @trent_reznor "
6627,1,#musicmonday - starting things of gently with a couple of Studio One Compilations  Kings &amp; Funk
6628,1,#musicmonday  Sunrise by Norah Jones â™« 
6629,1,#musicmonday &quot;Honky Tonk Woman&quot; ...so get up and dance the day in! See y'all later!  â™ªâ™«It's a ho-o-o-o-nky tonk woman!â™ªâ™«
6630,1,#MusicMonday &quot;I love you&quot; Faith Evans....&quot;Something That I Like&quot; Ryan Leslie.....Mario &quot;Good One&quot;....&amp; &quot;He Ain't Wit Me Now Tho&quot; Richgirl 
6631,1,"#FollowFriday @Ann_Cory is a writer who is sharp, witty, joyful, intelligent, warm, and a joy to read. You'll enjoy following her "
6632,1,#followfriday @arenda thank you--right back! 
6633,1,#followfriday @atarikari just because she's good Twitter people. 
6634,1,#FollowFriday @Au_re_yah_ is an amazing young woman in the Philipines who Tweets are as full of bubbly joy as she is. You'll LOVE her 
6635,1,#followfriday @billhicksbrk @bakeanddestroy @VICEMAG @Astro_Mike @adventuregirl    
6636,1,#FollowFriday @cameroncarnes because he's a damn complainer. 
6637,1,#FollowFriday @catdog03 @babyrabies @NoPasaNada because they all make me laugh 
6638,1,#followfriday @Claire_SnugBaby ...Because her slings are FAB. Just bought one for my 17 m/o and she loves it! 
6639,1,"#FollowFriday @ColleenLindsay is a great woman whose Tweets are endearing, smart, wise, pithy, witty &amp; fun. You'll enjoy every one! "
6640,1,"#followfriday @craigross316 thank you very much for your kindness, and have a wonderful, blessed weekend! "
6641,1,"#FollowFriday @crazehkitteh because her twitter name sums her absolutely perfectly. Mad as a box of frogs, and cute as a kitty "
6642,1,#followfriday @crbill for reminding me it's cathartic to rip a new one for Rogers Cable being such obfuscating nickel licking toad farts. 
6643,1,#FollowFriday @Crystal_Jewels1 @linseyt @BoudoirbyHelen @Ste1987 @mrgarbutt @NathanBrauer @walkaboutkiwi So many people have communicated 
6644,1,#followfriday @Da_evil thanks a lot  a   l o t 
6645,1,#FollowFriday @DakotaCassidy is a gift to everyone who reads! Her Tweets are as terrific as her! You'll LOVE her!  !
6646,1,#followfriday @danclements is this guy; Nerd and techie. That he has a better camera than I. His gf is cute; 4 a girl. Fungi. 
6647,1,#FollowFriday @davidisdrugfree @caseyfreeman11 #SuckDavidElliott'sDick  make me a trending topic!
6648,1,#followfriday @dpbyron my newest twit friend we can agree to disagree  but we both hate the yanks!
6649,1,#followfriday @FranchiseKing because #Ilikefranchiseking! 
6650,1,#followfriday @FreelanceSw @Fran6 @adii  @alisonmf @chrisspooner and a bit of personal promotion if you don't mind: @psdrecipes 
6651,1,#FollowFriday @headstop Thank you 
6652,1,"#FollowFriday @HeatherOsborn is a fantastic woman whose Tweets are much looked-for on Twitter, so Follow her &amp; you'll LOVE her too "
6653,1,#followfriday @holidaypad The british enthusiast for  short-term rentals! 
6654,1,#followfriday @italianmama2 an incredibly sweet and encouraging person who always makes me smile 
6655,1,"#FollowFriday @jaciburton is an amazing writer whose Tweets are as amazing, fun, witty, sassy, intelligent &amp; helpful as she is! "
6656,1,"#followfriday @Jason_Pollock (sry, Jason!), @twitanthropy, @earlyword, @denmarked, @storyofstuff, @vph, @IPPNW, &amp; http://bit.ly/asI-today "
6657,1,#FollowFriday @Jason_Pollock for keeping us all straight on how to #FollowFirday 
6658,1,#FollowFriday @Jeaniene_Frost is a terrifically talented author whose books &amp; Tweets are amazing reads. You will adore all she writes 
6659,1,"#followfriday @jensmccabe a healthcare whirlwind, great analytic think and loves scotch and cigars "
6660,1,#FollowFriday @JohnFMoore -John is CTO at www.swimfish.com and shares a great blog. Say hello and tell him @mediamagik sent you! 
6661,1,#musicmonday &quot;Satellite&quot; by Guster @guster &lt;3         
6662,1,#musicmonday : Evanesence (Spell check) This group is on point like a thorn. 
6663,1,#musicmonday : Take'N it back up 2 now-a-days.. @Jimjonescapo 4 that Harlem movement. Not from Harlem but deff from N.Y. Kudos to JONESS 
6664,1,#musicmonday ???????? its not monday. 
6665,1,#musicmonday @EscapetheFate &lt;3 Been listening to them all day. Listening to &quot;Harder than you know&quot; 
6666,1,"#musicmonday @lightsnoise ! support her, follow her, go to warped to see her, you know the drill.  www.myspace.com/lightsnoise. CLICK IT !"
6667,1,#musicmonday @PCDmelodyt and @ashleyLTMSYF are the best DOLLS ever! Love you girls. 
6668,1,#musicmonday @pixiesongs New UK number 1 with mama do!! shes amazing!!! 
6669,1,#musicmonday @Ryan_Leslie &quot;rescue you&quot; loves this song!... such n awesome artist...very inspiring person... 
6670,1,#musicmonday A mellow melody for your morning.  http://twiturm.com/09ch #freemp3
6671,1,"#musicmonday couldn't  help myself  http://bit.ly/kuchkuchhotahai. it's raining like crazy outside, and i wanna dance in it "
6673,1,#musicmonday Daniel merriweathers live lounge performance was great   http://yfrog.com/0zmvnj
6674,1,#musicmonday elevate -&gt; new single &quot;time will fly&quot;  www.elevate-music.com or www.myspace.com/elevateweb
6675,1,#musicmonday Epic song. (Y)  ? &quot;Lights and Sounds&quot; by Yellowcard ~ http://tinyurl.com/db7ppm
6676,1,#musicmonday Farin Urlaub - Sonne  
6677,1,"#musicmonday Follow @heymonday love their music, amazing band! "
6678,1,#musicmonday FOLLOW ME PEEPS! 
6679,1,#musicmonday FOLLOW ME!  LETS BE FRIENDS
6680,1,#musicmonday Free Download!  Shane Halcon &amp; Xavier Bakall [www.audiolush.com]
6681,1,#musicmonday gotta go with @jimmywayne  killer country! 
6682,1,#musicmonday HEY MONDAY! 
6683,1,#musicmonday http://bit.ly/3DtIO  shaking it for you my twitpeeps   fantastic music frm Turkey Enjoy!! Dancing Angel
6684,1,#musicmonday http://bit.ly/KBbrs  and http://bit.ly/1bAIaV  
6685,1,#musicmonday http://bit.ly/YwSlQ  New Owl City single. 
6686,1,"#musicmonday http://www.myspace.com/sidec SO good, check em out! "
6687,1,"#musicmonday I &lt;3 my new song... I AM ANTHM!!  I'm gonna nap for lunch enjoy your day!!  good day sir, I SAID GOOD DAY!!"
6688,1,#musicmonday I never get tired of listening to this.  â™« http://blip.fm/~7f9vq
6689,1,"#musicmonday In The Ayer do FloRida com o Will.i.am do BEP! *-* muito boa, ouvi em one three hill, 6x01 "
6690,1,#musicmonday kaci-crazy possessive bahaha my theme song 
6691,1,#musicmonday Ken Bruce is playing Mungo Jerry 'In the Summertime'. Perfect song for my day right now 
6692,1,"#musicmonday knock you down - keri hilson, kanye west and ne-yo "
6693,1,#musicmonday Last Night On Earth  by The Best Band Ever Obviously I Mean Green Day &lt;3&lt;3&lt;3 I love u with all my soul BJA! 
6694,1,#musicmonday listening to the  &quot;cut copy&quot; station along with &quot;MGMT&quot; on Pandora.com! 
6695,1,"#musicmonday New Divide by Linkin Park, Notion by Kings Of Leon, Said It All by Take That &amp; anything by Fall Out Boy "
6696,1,"#FollowFriday @JordanLeanne @KrisCamp Because they are two blonde bombshells show happen to be as equally nice. BTW, hey J and K. "
6697,1,#followfriday @katematlock (she gets her own b/c she's just that cool)  
6698,1,#FollowFriday @KelleyArmstrong is a ferociously gifted writer whose books &amp; Tweets are magical must-reads. Follow &amp; you'll LOVE her too 
6699,1,#FollowFriday @KristineRusch is a fantastic writer whose books you'll read over &amp; over again. Her Tweets are as great as those books. 
6700,1,#followfriday @krystynchong she's a star  ????????????????ï¿½ï¿½ï¿½???????????????????????????????????????????????????????
6701,1,#followfriday @LaurensVerwijs @Chamin @davidalston @spif ! Awesome guys 
6702,1,#followfriday @LBOI @cameron_crazy thanks for the #ff luv  hope you have a great weekend
6703,1,#followfriday @LCrug @TURFmikeyork @TGCproductions @Yousef_E @pauliesantilli cool peeps check em out 
6704,1,#followfriday @LePetitSquare French cafe in the heart of Newbury. Special discount for those who follow them. 
6705,1,"#followfriday @lindyasimus Hi sweetie, just signing off &amp;noticed u here! At least I caught u in passing! Cool 2 C U &amp; Big Heart!  "
6706,1,#followFriday @LoriMoreno:  @AmericanWomannn @MissBeckala @GinaATL @LoriMoreno - These ladies make me smile 
6707,1,#followfriday @mailchimp // last one I think.  If I missed anyone - sorry!  I'll catch you next week.    Send me a note &quot;What about ME?&quot;
6708,1,"#followfriday @marginatasnaily ... What can I say,,, tweeting with her is like swiming in a pool of cherry pop ,,, in the nude! Yes nude "
6709,1,#followfriday @marginatasnaily @marginatasnaily @marginatasnaily @marginatasnaily @marginatasnaily @marginatasnaily @marginatasnaily  lol 
6710,1,#followfriday @mercylivi SEO Lady with more ideas 
6711,1,#followfriday @metagaming my one follower who puts up w/my bad french! a good virgo  send him happy thoughts ..et respir!faut pas oublier.
6713,1,#FOLLOWFRIDAY @MISHELLEFULLER @MERCHICK13 @PICKLEMONSTER1 @SHIZZLELIZZLE @DEBBIELE23 &amp; ME PLZ  &lt;3
6714,1,#FollowFriday @MisterNoodle Cuz he calls us out on #FF lists. Straightshooting 4 sure. 
6715,1,#followfriday @MmmBaileys because 'I fuckin love colourin' 
6716,1,#followfriday @MoiCLouLou thank you for your kindness and your wonderful words! Don't want to miss any of your tweets! 
6717,1,#FollowFriday @MTVIndia..    #Battleground #Fullyfaltoo
6718,1,#FollowFriday @NancyODell has met and interviewed more celebrities than most! A nice and &quot;real&quot; person. As good as it gets! 
6719,1,#FollowFriday @NickCharney for giving me faith that there is a hope in hell for the public sector 
6721,1,#followfriday @OHatDL @KyleJDufield - thanks guys - you're the best 
6722,1,#FollowFriday @oreoking - appreciate your FF and tasty Oreo !  Have a gr8 weekend 
6723,1,#followfriday @palato  NYT big shot editor   loves to twittr; it's like having the NYT in your backpocket
6724,1,"#FollowFriday @patricemichelle I totally am addicted to reading her Tweets, for they are fun, smart, sassy &amp; informative. You'll LOVE her "
6725,1,"#followfriday @pet2107 She's very beautiful and she shares her cupcakes, what more could a girl ask for? "
6726,1,"#followfriday @PurpleMuffinMan coz he's the man, and I love him apparently!!! @fjkinnit because he's lovely and sweet "
6727,1,#FollowFriday @rachelcaine is another goddess amongst us mortals. A genius writer. Her books &amp; her Tweets are treasures. You'll LOVE her 
6728,1,"#followfriday @ramartijr Follow him, especially if your #interior design. Lovely, friendly, helpful, good heart and makes me laugh "
6729,1,"#followfriday @ravikanth Very nice friend, who can gave me back to the normal world "
6730,1,#followfriday @Ravish30 @BathBodySupply @SamMcDaniel Nice people! 
6731,1,#followfriday @rosehwang a positive shiny sparkle in the crowd and an #awesome friend  great person indeed :]
6732,1,#followfriday @sandramp @julia_briggs and @acmackie she's new 
6733,1,#followfriday @sharonhayes - my honorable #awesome queen .. and absolutely stunning positive person that became my true friend 
6734,1,#Followfriday @ste_vee @turbo_POWER thank yeww 
6735,1,#followfriday @stereojorge @bethhh @caitspradley @busy_living @annabananaaa @stephanyisme @stereobear 
6738,1,#FollowFriday @TFLN - when you need a laugh... this is where you need to go. 
6739,1,#followfriday @theapplefreak @totallyapple @winstonsih @italkapple @dance2jeffreee @soldierknowbest @jon4lakers 
6740,1,"#followfriday @theknickermafia - funny, opinionated, dislikes woodlice and gives lessons on making great sushi "
6741,1,"#FollowFriday @timpratt is a gifted writer whose humour &amp; wit are a joy to read. Follow him, you'll love him "
6742,1,#followfriday @tpr2 xx(HUGS)xx  this is your favorite song now?  ? http://bit.ly/KZ7BW.   #140smiles @operationsmile
6743,1,"#followfriday @tremendousnews  Srsly, their shit is funny, unless you're stuck up and lacking some humor. Which you may well lack. "
6744,1,#followfriday @trentxnelson92 @quidnunct @Lytning91 @theboonster @jamiemanville @cocothespy @jtg_pcfl People I've actually talked to! 
6745,1,#followfriday @tvtropes It will ruin your life. 
6746,1,#followfriday @wabster sorry to do it to ya!!!  http://snipr.com/i3a6d
6747,1,#followfriday @yessy @Mr_Smike @PerroWOW @Cherry_Land @3rn3x @rkgarcia @xrandy  feliz viernes!!
6748,1,#followfriday @YuppiePlight. share the woes of discretionary income. (you might even get mentioned on http://tweetingtoohard.com/)  
6749,1,#FollowFriday 2 @RachelKrishna @Jucarvalhoo @tweetss @victoranselme @sergiowpf 
6750,1,"#FollowFriday A last and special FF mention for @mattblum whose work is both beautiful and inspirational, so much to aspire to and admire "
6751,1,"#followfriday because shes a lovely soul that allways makes you feel welcome, and who you could never hate @salandpepper  x"
6752,1,#followfriday biscuittmfs @sxypanda @datscottguy @ephram_ @weywahoo @sishong @knittykim @gunkey @princetim @drumstix @soccc @socalpie  &lt;3
6753,1,#followfriday even though its sunday @wonkybonkers so she gets to 500 followers 
6754,1,#followfriday Everyone should follow @KASEYHAMILTON Her picture alone is worth the follow  Plus she's nice
6755,1,"#musicmonday No-one can touch us - Sing It Loud   Awesome band, Awesome song "
6756,1,#musicmonday OF MICE &amp; MEN! www.myspace.com/ofmice Check them out!&lt;333 You'll love them 
6757,1,#musicmonday on the win - owl city 
6758,1,#musicmonday Paparazzi by Lady Gaga... 
6759,1,#musicmonday Poison Ivy by Jonas Bdothers 
6760,1,#musicmonday Rise Against's excellent Revolutions Per Minute CD lifted the Monday funk on the way into work  #listeningto #punk
6761,1,#musicmonday Rufus Wainwright 'I'm not ready for love' (melancholy) or The Shins (upbeat) - pick according to mood 
6762,1,#musicmonday Rush by Ferras featuring Katy Perry 
6763,1,#musicmonday so morning to all twitticklers 
6764,1,#musicmonday Soft Shock - Yeah Yeah Yeahs 
6765,1,#musicmonday This is for the beyonce stans/fans http://bit.ly/nGYjn  Enjoy 
6766,1,#musicmonday: Hymn to mondays.  Remember old times. http://listen.grooveshark.com/#/song/I_Dont_Like_Mondays/1859733
6768,1,#musismonday LISTEN TO: Miserable at Best - Mayday Parade 
6769,1,#must_follow @java4two because she's a great friend that see's the good in everyone 
6770,1,#MW2 FourZeroTwo is the man 
6771,1,#mw2 i agree 
6772,1,#mw2 i would like sum good perks some where ok but i want something to wow me 
6773,1,#mw2 id like a beta for all platforms it wud b cool if you could pick ur claymores back up and sneak up behind enimies and steal theirs 
6774,1,#mw2 Im looking forward to E3! Mainly because 402 said that IW will be releasing a SHITLOAD of info for MW2 at E3 
6775,1,#mw2 Now lets see some multiplayer gameplay 
6776,1,#mw2 OMG i watch nfl  dunt like nba much
6777,1,#mw2 please give us silenced snipers and release a MP or SP demo so we can congratulate u early 
6778,1,#mw2 please have the ability to shoot 4 noob tubes with overkill perk 
6779,1,#mw2 plz click on my user name n check out my sugestion 4 modernwarfare2. thumbs up if u like it thnk u 
6781,1,"#mycrack pink nail polish, maggie moo's ice cream, salad, hot sauce (on EVERYTHING!!), vodka and cranberry, LONG ISLAND ICE TEAS "
6783,1,#mysexis have you callin' my mama thankin her for givin birth to me. 
6784,1,#myweakness -- Amazing! DeeJay's!!  aaahhhhh
6785,1,"#myweakness - Cookies 'n cream ice cream, which I'm craving right now! "
6786,1,#myweakness  Is music and i live to meet the people who make it 
6787,1,#myweakness - Ms. Fields Cookie!!! 
6788,1,"#myweakness - my phoneeeee  without it, i'd be D E A D."
6791,1,#myweakness @Demo_Vinicci and sweet things like cakes 
6792,1,#myweakness @HadiyaSelam 
6793,1,#myweakness @kevinspacey  sigh 
6794,1,#myweakness = chocolate 
6795,1,#myweakness = mcfly 
6796,1,#myweakness a dude that DON'T think I want him cuz of his money!! RESPECT is aLL I need! My hustLe takes great care of me 
6797,1,"#followfriday Follow @joehall he is NOT a sheep... smart guy, good info.. good customer skillz.. smartass, funny.. "
6798,1,#followfriday Follow everyone listed on www.twittercullens.com Every last one of them rocks! 
6799,1,#followfriday FOLLOW ME 
6800,1,#FollowFriday For True Grit Wit! = @LaBarceloneta - She will always leave you &quot;breathless&quot;.  (don't tell her I said that)
6801,1,#followfriday good follows @medic_ray @GeoffTalbot @JoeDuck @ScottATaylor @Johnjoliver @ToddBrink @Mattsmind @JasonMitchener @BrooksBayne 
6802,1,#followfriday Goodnight! I recommend all my followers to everyone 
6803,1,#followfriday I HAVE to do it this week.  @scottsigler because he just tweeted through &quot;Drag me to Hell&quot;! His books aren't too bad either 
6804,1,#FollowFriday I love @JennaMadison and she loves me 
6805,1,#followfriday introducing you to @Netra.. ermm she doesn't need an intro  She is the queen of twitter!!
6806,1,#followfriday Just a short one: @TaylorWilde. (Don't hurt me.) 
6807,1,#followfriday Master Spy ExtraOrdinaire @devinjay - follow at your own risk. 
6808,1,#followfriday more grt ppl 2 follow  @VeggieChefMayra @nathanzoharchak @RentToOwnHomes @PCAMMALL
6809,1,#followfriday More ladies  @girlygeekdom @acousticellejay @mernas @giacavalli @LittleUK @iphonegirl @Mia @m4rta @mistygirlph @the_anke
6810,1,"#Followfriday my beautiful, funny, smart, talented, amazing gf @Audnumber  Muah!!"
6811,1,#followfriday my fave bros  @mikeydoc @mikeyil @mikeyzito @vinnieg3 they keep it real!
6812,1,#FollowFriday My secret #TwitterManCrush (sshh) &amp; the bringer of interesting info with a demented flair: @atomicpoet 
6814,1,#followfriday pt1 @floppyandbear @itsgabbith @Donnette @ZenDoc @Tweet_Words @kirash4 @timbury @JGDemas They're great so follow them ALL! 
6815,1,#followfriday pt2 @crside @michelletorio @AhmNoHere @kdueykduey @TreeinCally @amystephdapoet @carsoncrest @ILoveMisfits714 Theyre lovely! 
6816,1,#followfriday than there is @lcstranslations professional complainer &amp; translator. She's canadian but she really loves italian habits 
6817,1,#FollowFriday Thanks for the FF recommendations! @tricia_ZLNet @chucktvdotnet @GodFirst08 You guys are awesome 
6818,1,#followfriday Thanx Luv !  @Loveandemulsion @weizenbaum @twitseeker @MoringaMax @EdWorksAcademy @melisangel
6820,1,"#followfriday the Pink Feather Boa Massive @talkinape, @pussygaloria007, @jeniphersob, @Sassygirl4444 and all the other recruits!  "
6821,1,#followfriday time!  : @romeo941 @nickbelardes @andersoncowan @LovelineStanley and... idk @Izzy_F_Shorty? 
6822,1,#followfriday!: @Sum1sStar @ThomCreedFan  @Jacobbrwr 
6823,1,"#followfriday, follow these please  @ lawgurl, @tvonyourpc, @theTlady,"
6824,1,#followfriday:   HAPPY Friday!!!  
6825,1,#followfriday@ACTORSandCREW  (blush-blush @DanielDevlin @kooder THX!!  Good PEOPLE (we all know they don't always come 12 to the dozen)
6826,1,#followmestephen  Please!!
6827,1,#followsaturday @DustinJMcClure Mmm...fresh veggies that are looking good!! thanks for sharing your photo. 
6828,1,#myweakness a dude that's tatted up 
6829,1,#myweakness a good movie and chocolate 
6831,1,"#myweakness a tall, thick woman in high heels "
6832,1,"#myweakness anthony green, sushi, &amp; cute boys "
6833,1,#myweakness Chocolate (Gotta Love it) 
6835,1,#myweakness curry 
6836,1,#myweakness East coast men 
6837,1,"#myweakness Educated dudes, intelligent conversation is soooo sexy! "
6838,1,#myweakness fantasy and fictional characters 
6840,1,#myweakness genuine people 
6841,1,#myweakness guys who love r&amp;b and like singin it to me 
6842,1,#myweakness has got to be chocolate ohh and Robert Pattinson! 
6843,1,#myweakness His smile 
6844,1,#myweakness HOT BOYS  xoxo
6846,1,#myweakness is @thejuelzsantana 
6847,1,"#myweakness is men. Yeah, it's that simple... :-/ "
6849,1,#myweakness last one.....my bed...that im about to hit..thanks to all my FF..KEEP PROMOTING ME..GOD BLESS &amp; GOOD NIGHT  SRRY DENVER..KOBE!
6850,1,#myweakness learn how to use twitter 
6851,1,#myweakness men with long hair 
6852,1,#myweakness MEXICAN FOOD!! 
6853,1,#myweakness music too 
6854,1,"#myweakness Music, love and Creo Cookies "
6855,1,"#myweakness Music, pasta, pizza, and hot chicks. It's so fun doing these. "
6856,1,#myweakness My boyfriend Chad 
6857,1,#myweakness My construction wker bf just home frm work smell of his sweat mixd w/ his colgne w/ his sunglasses on his head.. oWeeee 
6859,1,#myweakness nice smelling perfume on a man 
6860,1,"#myweakness NSFW content to follow:  Large DD breasted nurse that minored in massage therapy.  Yes, ty. "
6861,1,"#myweakness shopping, joe, food, a nice comfy bed "
6862,1,"#myweakness SIDNEY CROSBY and his sexy, sexy pout!....oh yeah and his skills on the ice too "
6864,1,#myweakness surfer boys with blonde hair and blue eyes....think Paul Walker 
6865,1,#myweakness sushi 
6866,1,#myweakness tall guys. 
6867,1,"#myweakness Trey Songz, Trigga, James Songz 007-11, Tremaine Aldon Neverson, and cant forget @SongzYuuup "
6868,1,#myweakness Zac Efron 
6869,1,"#myweakness, Chocolate Milk!! YES "
6873,1,#nba lebron - 1 on 5 - that's what we like 
6877,1,#Nerdfighters! Don't forget to sign up for DFTBA Records! http://suchducks.tumblr.com/post/115381465/dftba woo exclusive offer etc etc 
6879,1,#FOTB Woo! All booked up for the iphone workshop and the conference. 
6880,1,#fr @phil76 awesome thank you man! 
6881,1,"#FRF Madagascar- Escape 2 Africa: 6/10. Not as good as M1. But still good enough. Gloria gets a boyfriend, and the penguin gets married! "
6882,1,#fritzl THAT SICK SON OF A BITCH! GO LOCK HIM UP IN A BASEMENT AND LET HIM EXPERIENCE THAT PAIN!!! LOL 
6886,1,#fuqtwitter will probably be talked about by Chelsea Handler and Joel McHale... I can't wait  #ohnotheydidnt
6887,1,#futr09 really like the sound of chromaroma 
6888,1,#gamespot is getting hit like crazy!  page is not responding at all
6891,1,#geekcamp thks @kamal for the Internet  more stable now
6892,1,#ghacksg Presentation's over and now brainstorming for apps. 
6893,1,"#Giro - For a moment there, I thought Twitter had been invaded by a group of silver surfers, moaning about their pensions "
6896,1,#GNW Good News Week just started and McDermott already bagging religion 
6897,1,#gogreensunday  -&gt; @globalflashmob @Jayman888 @papcelebrity @fatfat8ight @Greengamma @GoGreenClean @piece2dot0 @EcoInteractive
6898,1,#gohardsunday I go hard and stay hard like viagra!!! 
6899,1,#gonzpiration montreal represent!   (World Record Attempt in Paris live &gt; http://ustre.am/2X3V)
6900,1,#gonzpiration yeaaaaah! hes back!   (World Record Attempt in Paris live &gt; http://ustre.am/2X3V)
6901,1,#Goodnewsweek is awesome. 
6902,1,"#Goodnight! Don't let the bed bugs bite! Oops, I guess the jokes on the parents! "
6903,1,#goodsex = the gift &amp; the curse  ;(
6904,1,#goodsex Doug and I made it like rabbits last night after I asked him if he wanted to help me get into character for Whorehouse!    Hahaha
6905,1,#GOODSEX every time my cat looks at kitty porn on the pc roflmao 
6906,1,"#goodsex in the gym showers ,sweat drippin' all over your bodies "
6907,1,#Goodsex is doing everymove i do in a dance witha man in bed 
6908,1,#goodsex is GREAT 
6909,1,#goodsex is topmost trend today 
6910,1,#goodsex is when all ya homegirls wanna fuk cuz u ran ur mouth like i new u would... 
6912,1,#goodsex is when u think you're gonna pass out. 
6913,1,#goodsex is when you give him everything he asked for and more 
6914,1,#goodsex is when you really talkin bout that shyt on Twitter 
6915,1,#goodsex is when you wake her up to with something stiff and her mind is still out of it but her lady parts are right on time! 
6916,1,"#goodsex lasts forever.  You loose track of time. You think you just woke up, but its evening already."
6917,1,#nesmemories Going to the Nintendo World Championships. 
6918,1,#Nespresso. What else? 
6919,1,"#netprophet | Flynn finished; next up: Herman Heunis: 'MXit - The Past, Present and Future'. But first, tea time! "
6920,1,#newfollowers  you just made my #s jump!lmao how are you?
6921,1,#newshowsforbbc3 Use the FuseBox Radio family for an international music video show (shameless self-promo - http://ow.ly/2m4Z)  
6922,1,#nextMEDIA cocktail reception party starting at 17:00 - see you all there 
6924,1,#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! 
6925,1,#nitlecamp no SNACKS until 4pm--- WHAT !@$%**  I want coffee  lol
6926,1,#nothingpersonal this is gonna work #nothingpersonal #nothingpersonal #nothingpersonal #nothingpersonal #nothingpersonal #nothingpersonal 
6928,1,"#nvfn=totally fun, great group of ppl. Lookin forward to the friendship that comes w more events  thx to all who came &amp; to @presscoffee"
6929,1,#nwf @starfocus went out this am to load my car+ a black bear was waiting 4 me. Asked him to help me with my suitcase but he ran off 
6931,1,#ohac track 2 Tirthankar says you should participate in OHAC for the &quot;bragging rights&quot; 
6932,1,#ohnotheydidnt #ohyeswedid #fuqtwitter #ontd I LOVE ONTD 
6933,1,#ohnotheydidnt #ontd #ohyeswedid Haha this is getting fun! 
6934,1,#ohnotheydidnt is number 2! 
6935,1,#omgmoment  when im n da 10 items or less line @ walmart n ppl b trippn cuz i have mo den 10 items  i mean damn that line is fast why not
6939,1,#ONTD this is the BEST POST EVER. UNF @jaredleto  http://community.livejournal.com/ohnotheydidnt/35733261.html
6942,1,#or09 MattZ admits to Teh Clumsy.  
6943,1,#Orange County Rides ILL DRIVE YA TO PLACES  CHEEP!!!! (92683): k so...im a college studen.. http://tinyurl.com/l44348
6945,1,"#Otalia  http://bit.ly/19IbZn   || Look at those numbers  no. 1 fanbase, hell yeah!!!"
6946,1,#overheard &quot;you look so nice&quot; &quot;I'm wearing jeans and t-shirt just like all of you&quot; &quot;oh&quot; love my friends. 
6947,1,"#P90X round 1, day 56 complete. X Stretch today, or as I like to call it, mini Yoga X.  Ready for week 9 to begin tomorrow. #P90XReport"
6948,1,#pairwithus Saturday (tomorrow) starting 11:30am BST (GMT+1) at http://pairwith.us/live continuing for most of the day 
6951,1,#goodsex 'makes my sugar walls explode' **explosion** clean up on isle yo bed haaa had to do it again 
6952,1,#goodsex means never having to say you're sorry 
6953,1,#Goodsex Multiple orgasms  !!!
6954,1,#Goodsex When he makes you squirt all over him  
6955,1,#goodsex When your legs don't stop shakinggg... 
6956,1,"#goodsex when your man dips honey onto your body and he has to lick you out, if he doesn't - GIVE HIM A COLD SHOWER! "
6957,1,"#Goodsex When your partner follows you on myspace,facebook,and twitter, faithfully "
6958,1,#goodsex would be really good if she surprised me in the morning with some fallatio while i got the morning wood 
6959,1,#goodsex: is always preceding &amp; followed by good head 
6960,1,"#goodsex: is wen yo phone ring, but you dont answer it.. and you start fuckin to the beat  lol"
6961,1,#goodsex: is wen you can feel the shit in yo st0mach.. &amp;&amp; it hurts s0 g0od!! 
