,Sentiment,SentimentText
3713,0," the fed-ex guy came to the door, so i ran to answer it, thinking it was my kindle.  turns out it was some speakers my mom ordered"
3715,0, the japanese exchange student is the cutest thing i've ever seen. seriously HAHA i want to put her in my pocket&amp;keep her D:
3718,0, The season ends
3719,0, the stitches on my radiohead shirt are coming undone. wahhhh
3720,0, the ultimate chaos #work 
3721,0, the weather has been really bad. Bad enought to cut out our cable. 
3722,0, the weather v hot tdy. It's killing me - http://tweet.sg
3724,0, there was a questionable something embedded in my sucker that didn't look edible..had to toss it
3725,0, is worried about Fifi
3726,0, isabelle had to take a trip to doggy hospital
3729,0, it didn't rain
3731,0, It feels like I'm the only one who isn't green! Franky it's giving me a heeadache &amp; I wish the Iranians would sort themselves out already
3734,0, It looks like both my girls are bailing on the movie night  http://plurk.com/p/120n2f
3735,0, it rained so i couldn't do the k's for kids (n)
3736,0, It seems to get harder everyday with yu so far away &lt;3
3737,0, it stopped!! silly take40.com
3738,0, it wont stop raining darn! and the thunder so loud:|
3740,0," It's a blessing and a curse. And as much as I love it, I hate it &lt;3 Ugh I need to stop thinking about things and people."
3743,0,- It's all gone Pete Tong... 
3744,0, ITS AMAZING HOW A TWIT CAN COMPLETELY RUIN YOUR DAY... I AM SO SO SO SORRY AMANDA...
3747,0, it's d-dayyy! Gonna be listening to  that head automatica song all dayyy. Too bad I'm still sick 
3748,0, It's goneâ€¦ my delicious salad isâ€¦ GONE!!! TT^TT
3749,0, its Monday tomorrow
3751,0, its not fair idk why he doesnt like me
3752,0, its not fairrrrrr RAWR 
3753,0, its not my last dayyy!
3754,0, its okay Falla next year...
3755,0, its raining
3756,0, its raining. Damn Manchester weather! Am trying to decide whether to cycle home or not
3757,0, it's so nice and warm out but I'm stuck in this stupid cold diner
3758,0, it's so ugly when non-contextual
3759,0, It's starting to thunder. I can hear it rolling towards us..
3760,0, it's sunny outside... but I'm inside...
3761,0, It's supposed to rain the day I'm supposed to go to the beach 
3762,0, its too early to be looking after primary seven kids
3763,0," iTunes won't load... Oh well gonna go on twitter some more! Yay, twitter! "
3764,0, i've been on almost all day and my BFFL  has'nt came on yet 
3765,0, ive been waiting for earthfest all year. But i cant go... eh! D:
3766,0, ive clearly got oink flu
3767,0," I've finished my Oasis, and I want some more"
3768,0, I've got like the worst paper cut going
3769,0, Ive had enough I dont wanna be sick anymore...I didnt get sick once this year. why does it have to happen in JUNE!!!???
3771,0, ive lost a follower :O
3772,0, Joseph Adam Jonas! You keep a smile on my face  Until you become unhappy then I am 
3773,0, jst gen bummed out....
3774,0, jury duty tomorrow. so not cool 
3776,0, just 
3778,0, just annoyed
3780,0, just been attacked by a massive bee
3782,0, just finished chatting with my best friend in italy ... i reeeeaaaalllllly miss her!!! 
3783,0, Just found out that someone very special to me has breast cancer.
3785,0, Just got curry juice on my new top. Mhmm yellowy stains.
3787,0, just had potato bake leak all over my shirt.. had to change 
3788,0, just hadda tell a pt they were in early stages of kidney failure and headed for dialysis... sometimes this is harder than others...
3789,0, just heard one of my site members has passed away 
3790,0, just lost two followers. sniffle sniffle. oh well! time to celebrate getting into graduate school at Wichita State University!
3791,0, just not having a good day
3792,0, Just sick of this.
3793,0, just sold my ferret...its new owner picks him up tomo.  Sad but its time for me to get a grown up pet. So I'm having a baby.
3796,0, just walked by Kami's tank and was all &quot;! I should take him out for a bit.... oh wait. right. &quot;
3797,0," just wanted to update my site a bit, but it seems Yola.com is unreachable at the moment. oh well.....just have to wait i guess"
3799,0, just when i was thought i was doing something good
3804,0, kind of a bummer tht we can only choose between going to church or goin to the movies rather than going to both as originally planned
3805,0, Kinda hurt u no longer follow me....@Bossmobb
3807,0, lack of sleep and everything = low mood and probably a not so fun night
3810,0, laptop dead...we had a good 6 year run...
3811,0, last day in DC. This trip has been 100% rewarding.
3812,0," i've lost five followers, cause i don't update enough... well not recently"
3813,0, Jack wake the fuck up! There's a boat!!
3814,0, jen and rick broke off their engagement !  At least jen can find a lot better
3815,0, Jo Bros on Sportscenter; my show is ruined :wah:
3816,0, joins leaving. I don't want him to leave 
3818,0," Jonathon ross's show isnt working on the Iplayer! I hate this, I missed my first show in 3 months *cries*"
3821,0, just 12 hours left of my 4 day weekend... 114.5 hours goes by fast!!!!
3822,0,- Just broke the slide to the bong. Wow. What a fucking dumbass. 
3823,0, just comfort
3826,0, Just finished the last of my rations from @WholeFoods.  Why can't they open a store in Iowa!??!
3827,0, Just found out a friend of mine's mother just passed 
3828,0, just found out an old friend of mine was killed........mann what is the world coming to?
3829,0, just found out my friend's dad passed away yesterday 
3830,0, just found out that sam gullens died on sataday everyones dying rip sam god bless lewis only 20
3831,0," Just found out the school blocks out some websites, host on Twitpic (Y) http://twitpic.com/6geey @ reply and tweet back the link."
3835,0," just got my exam timetable, I have 3 exams and 2 are on the same day"
3836,0, just got off work...
3837,0, just got sad again
3838,0," just had a call from kita, she's arrived!  but im eating an banana (Y)"
3839,0, Just had my penis shortened
3840,0, Just lost one of my best twitter buds. t'other'un isnt here either. anyone want a new TBF?! 
3842,0, just plain sad
3844,0,- just saw titanicc andd cried 
3850,0, kibler got Lavalanche with brainbite.
3851,0, kids at the cuz house! i'm so alone...
3852,0,-- Kill me.I want to die. Put a bullet in my heeeeaaaad.  Ten points if you can name the movie...  .... i miss my cell. 
3853,0," Kind of a deal-breaker, when u discover a hot guy u know has some kinda health sci/phys fitness major, but youre a pudge/semi-pudge. FML"
3854,0," There was already like, no one in school today thoughhhhhhh"
3855,0, there's so much music i want to have... horrible. i feel like i have done so many things today... but i haven't.. i love my bleached hair
3856,0," they are only journal posts, no love for me."
3857,0, they cancelled Sarah Connor. At least we saw it coming
3858,0, they cancelled the guitar hero tournament 
3859,0, They cut the sound on one of them....
3860,0, they never reply.
3862,0, they say it's sold out. Epic fail!!
3863,0, they're gone. Lost my shite at the airport.
3864,0, think +
3865,0,- think i caught something and refuse to get sick! 
3866,0, think postive
3868,0, thinking Esme needs a nap. she's still a baby. ill let her sleep. i shall not succumb just yet!
3869,0," thinking I may need to go back to the dr. The more I walk, the more my knee hurts..."
3870,0, this bit in camp rock always makes me upset..&lt;3
3871,0, this is so sad.
3872,0, this is so sad......
3873,0, this is very sad
3874,0,- This is what I get for sleeping in today...hello 3:30 am...  
3875,0, This makes me SO SAD http://bit.ly/tM7kp
3876,0, This mood is more shittysweet then bitter. At least it's FINALLY gettin fixed. UGH.
3877,0, this paper is gonna mak me suicidle before the day is out
3879,0," this sickness will never end, will it?  http://myloc.me/3Y1K"
3880,0, this sux...why am I up!! I fell asleep at 8 now imide awake...noooooo hate jetlag 
3881,0, this thunder is scary. U woke me up and now i cant go back to sleeeep! lol.
3882,0," This truly is annoying! I get online at 9:58pm and he has to leave for class at 10pm (10pm our time, 10am his) Sucks lorrrrrrxsz!!!!!"
3884,0, This will be my last week in town for a while...
3885,0, thnx soph  nxt year is gona b so sad w/out soph 
3887,0, time should go by
3888,0, time to change to cs4. sooner or later.
3890,0, Time to hate being female again http://plurk.com/p/xpy36
3891,0, time to move on with life this means that I can't wait for next year !! I can't believe I just said that
3892,0, tire popped and lonely.. Eff this friday.
3894,0, tired to the highest level
3895,0," tireds, I want my Light Yagami plushie he could be my pillow"
3898,0, today is gonna suck.
3899,0, today is startin off shakey. jus found out a friend of mine mother is in icu. damn yo. I'm cryin like its my mom and I never met her.
3902,0, Last day of the holidays tomorrow.. Depressing!!
3905,0, lastfm is down
3906,0, laura just txt me sayin about CA for *300 return flights! Let's all do that instead!
3907,0, Laura's family just got here and she is leaving soon. NOOOOO! SOON I WILL BE LEFT WITH THE TWO MESSY PEOPLE IN THE FLAT D:
3908,0, layingg down........ textttt me !!!!!
3909,0, leaving
3910,0, leaving for camp in the morning.
3911,0, leaving wildwood is not fun. :/ farewell you swell land. i love you.
3912,0, leaving work two hours early.
3913,0, Leaving. Unhappy about it but if I walk 4M in rain I will get sick. Sad tho.
3914,0," left my new scarf in Gail's car. Really sick of the rain, June on the seacoast is supposed to be beautiful."
3915,0,- Leo Laporte pissed of is a scary thing. 
3916,0, life goes on right? G'night.
3919,0, life is taking a lot of energy out of me atm. working today with a girl i hate! and have to usher children into sunday school to sing...
3920,0, life isn't always good right?
3921,0, lol... I'm going to bed... the world wide web search for the jeans has resulted in utter disappointment...  http://lookbook.nu/look/31895
3922,0, long day
3923,0, looked everywhere for these poem. only have a few notes that i made during prelims 
3924,0, looks like im not going anywhere this summer! being poor sucks!
3925,0, lost my pic there???
3929,0, loves being alone all the time.
3932,0, Lucky has disapeared Let out. Maureen this morning and locky had gone. Could it be MrRat? So upset  )-.:
3933,0," maan, my Mum say I'm too often in front of my PC  no that isn't right ! "
3934,0, Magic lost . ! they played so well. ! Maybe things will be better at home for Orlando . ! Good Luck . !
3935,0, making lots of noise! My poor baby! I hurt you soooo much!
3936,0, Man I don't feel good...
3937,0, Man I hate the BNP. The Greens are so great and its horrible to see them grouped down with such a horrible party in seats ._.
3938,0, man this sucks. i really wanted to see @Big_Sean tomorrow.
3939,0," man, thats soo terrible. why cant you see you belong with ME?!"
3940,0, marco! *waits for thumbdrive to reply* rarrrrrrrgrrrr MARCOOOO!
3941,0, Maria is a loser. She sucks at point break
3942,0, Mas Que Nada by Sergio Mendes is the Black Eyed Peas one. Not the proper one.
3943,0," massive headache, totally have a cold and going to work. Today sucks"
3944,0, Maths G.C.S.E tomorrow why ? haha listening to McFly and watching beat the star x
3945,0, maths test tomz 
3946,0, may not be able to goto the mmvas tomorrow FUCK
3947,0, Maybe if I pay somebody they'll take care of me. I need a personal nurse.
3948,0,- today's Grand Rounds brought me back to my Physiology and Cell Hell days 
3949,0,- tomorrow is my baby's 4th birthday! She's getting so big....not a baby anymore!  
3951,0," too many twitter txts cant get them on my phone anymore, exceeded my limit...apparently not unlimited"
3952,0, too scared to sleep. Watch too may damn silent hill videos.
3953,0, toooooo slow!!!!!!!!!!!
3955,0, totally left it too late to book a holiday without being ripped off.  Any tip offs anyone? Something cheap and warm from the 6th July.
3957,0, TOWED MY FXCKING SHIT!!
3958,0, tried to make soup but my mommas tastes so much better... At least all the ingredients are cook properly this time
3959,0, tummy ache.
3960,0," turns out he isn't, hilarious though."
3962,0, twitter is not sending tweets to my phone AHHHHH
3964,0, twitter iz gay n confusing :'(
3965,0, twitter made peter lose  oh well.. he still rocks 
3966,0, Twitter stop being a dick and let me change my background image!  (imagine a shiny NHL ring in the background)
3967,0, twitter's not letting me post my photo.
3968,0, u coming over.. becuz ur 17 becuz of ur age! its stupid!!! so i cant hangout with u i hate them!! and my mom is just like its becuz ily!
3969,0, U DONT KNO MY STRUGGLE. 
3970,0, u still have my # &amp; I wonder if you miss me too...? most likely not. ((hmm doubting you'll ever see this either.))
3971,0, Ugh  hahaha
3972,0, ugh your phone is just being a bitch today
3973,0,"-- uhhhg, siiicck! Ouuchh! "
3975,0, valued member of our team just skipped town due to annoying exec...~sighs~
3976,0," Ventures lead guitarist Bob Bogle, whose fretwork on instrumental hits such as &quot;Hawaii Five-O&quot; influenced countless bands died Sunday"
3978,0,- very sad that I missed Free Comic Book Day  
3979,0," virgin blue really dropped the ball today. Flight delayed 3 times, 3 different gates. And my boarding pass and seat had to be changed."
3980,0, Waaaaah!! I can't go see @mitchelmusso today!! More 
3982,0, waking up to an inbox filled with more stuff to do.
3984,0, Wanna be in Oz .... Pink is coming!! ... She needs to jump across the ditch and visit us again.
3985,0, Want to be at meet up again
3986,0, want to go back to sleep cos its too early but im not tired at all x
3987,0, wants  to go and  see the  jonas  brothers oin november
3988,0, was gonna go to my brothers show but still feeling like poo :**(
3990,0, wasted a grand yesterday. Just sunk in. And sadly I'm gonna be back to shopping in a few hours. Must kick habit.
3991,0, MCFLY ARE PLAYING DOWN GOES ANOTHER ONE ON UCAP TOUR
3992,0, mcfly weren't on radiobob yet
3994,0, me too darling
3996,0, Medium season finale was tonight. Storm knocked out cable earlier when I was watching it. Finally finished it .. So upsetting.
3997,0, meeks ..what a depressing day
3999,0, might not be able to go to Cali. Maybe Canada? Or shall I bribe my mom to go to London!!!??? xD
4000,0, might not be able to go to Cali. Maybe Canada? Or sham I bribe my mom to go to London!!!??? xD
4001,0, mike just called. he has to stay and close the salon tonight.
4003,0, Miley's climb song just came on n the kid next to me singing it alound!  And her granny started singing it toooo!  Help help!
4004,0, Miserable day today. Dont ask. Story might not be finished :\
4005,0, miss you boys hope we see us again soon and make Party together :*
4006,0, missed my dads phone call
4007,0, Missed the Pearl Jam tickets
4008,0, Misses 8 out of 10 cats tonigggght
4009,0, misses her bby
4010,0,- misses mak ani 
4011,0,- misses the rush of my birthday. hates that im back to working and my vacation is up and is very upset that my fish died.  
4012,0, Missing the Read. Meet the team / join the team: http://tinyurl.com/djlgrt
4013,0,- Mmmm any one out tomorrow?? wants to do something but has no money 
4015,0,-- mommy i wanna go hooome 
4016,0, Mom's leaving
4019,0, more exams! noooooooooo!!
4020,0, more storms. God keep us safe Refinnyj &lt;&gt; Mat1234
4021,0, morning already...
4023,0, mr twitter universe hasnt let me on for over a week now. how am i supposed to vote?!
4024,0, muffins ruined cuz i used baking soda instead of powder by accident.  and now i want to cry. but it's so dumb to cry about muffins.  
4025,0," mum and stephan are argueing noo, stop it please. it will only lead on to worser things and my foods gonna get cold. what a plarva."
4027,0, must try to raise some funds to get better computer present one like me worn out. also need a publisher/literary ag... http://ow.ly/ejFF
4028,0," Must wait till Wednesday for new Phonogram. Can't wait, can't wait."
4029,0," my 12 year old is taking care of the injured black cat in front of our house, waiting for animal control.  Too bad my wife is allergic"
4030,0," My 99yrold great gma died today.. but @ peace, after a rough year. Sad circumstances, but can't wait to see Jes and rest of the family."
4031,0, my ankle is sore.
4032,0, my babe is super sick!
4033,0, My baby kitty is going blind.  MY Charlotte. Why can't it be my stupid sister's cat? Why mine?
4034,0," my backrounds not working, help!"
4035,0, my Bday is almost over!!!!!
4036,0," my bf left for this sea cadet thing yesterday, and i wont be able to reach him for WEEKS. makes me sad. :'("
4037,0,- watching Ð˜Ñ‚Ð°Ð»ÑŒÑ?Ð½ÐµÑ†. It's really sad 
4038,0," watching jon &amp; kate &quot;news&quot; on e tv while on recumbent bike-that &amp; msnbc not into j&amp;k but,xcuse me, me thinkx Jon has a tiny organ.poor j"
4040,0, Watching the news makes me loose faith in human kind.
4041,0, we hurt my moms feelings. 
4043,0, we lost but thats ok the series isn't over one more game!!! but we had a really fun time....now time to take meds and go to bed
4044,0, well if it makes you feel any better this drive is pretty lame-o.
4046,0, well me seeing you shall be arranged. I don't care what i have to do.
4048,0," well she is almost two mnths old and we haven't been to the dr about anything else, so I would say that's good."
4049,0,"- Well, i'm going to bed now. I'm tired and i have a meeting to go to tomorrow. Sometimes it really sucks to be unemployed. "
4050,0," Well, just the show for Calvin and Mine that Bird. Great triple crown for him though!"
4051,0," well... yes. and I promised to go out tonight, fuck. All I want to do is eat ice-cream and watch romcoms (clichÃ©, me?)"
4052,0,- went to the library &amp; checked out no books for me.    Guess I'll chip away at the Mt. Everest-sized stack next to my bed.  ;)
4053,0, we're fighting. He's frustrates me so damn much arghhh! About to watch Drag Me To Hell in this awkward silence. How fun!
4054,0, West Indies lost! Now the final is between Pakistan and Sri Lanka... Hope Pakistan wins!
4055,0, WHAHHH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! NOO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
4056,0, what a day. I hope everyone is having a better day than me. What a mess I seem to make on a daily basis.
4060,0,- What do you guys do when you can't sleep? 
4061,0, what happen with my pictureeeeeeeeeeeeeeeeeeeee
4062,0, what happened to taylor?
4063,0, What if Brad doesn't like me. He's so cool 
4064,0, What is this number six?
4065,0, what to do...
4066,0,"- What? The Crossing is never coming out, too? DAMN IT. This year sucks for games. "
4067,0, Whatever.
4068,0, whats all this dannygokey hate all about???
4071,0,- what's the appeal of Patrick Wolf and his cellulite? Why is it all over my tumblr dashboard?? 
4072,0, whats the point of wisdom teeth? NOTHING! grr in so much pain and i look like a chipmunk FML
4074,0, Where did it all go to? Anyone in Charlotte want to come out tonight and play flashlight tag with me? It'll be cooler with a big group
4075,0, where is the sun? x)
4076,0, wheres a gvsu woman when ya need one
4077,0," while shooting tonight, i was murdered by miskeetoes - but mainly on my feet! and because i am slightly... http://tumblr.com/xge1x2wtl"
4078,0, my birdy lucky died this morning  its sooo sad 
4081,0, my boyfriend has a boyfriend 
4082,0," My browser very smoothly. Pros: Password activated, no history, TOTAL PRIVACY! Cons: Basic module. "
4083,0, my cells diedddd
4084,0, my chorus teacher gave the Children of Eden solo to ALL the senior girls... WTF. It's not a solo now! Stuck with the spiritual :/
4085,0, my computer doesn't drag clips into SV!
4086,0, My dad won't let me get my licesence until the summer..
4087,0, My dear wife is having a rough day at home.  Tweet me some good vibes for her and I'll forward them (she's not on twitter).
4088,0," my dog i wanted got adopted today,"
4089,0," my dog might have cancer. cheering myself up with night at the museum 2,green tea and love."
4090,0, my dumb asthma won't go away...
4091,0, my ears hurt
4092,0, my eva got hit by a drunk driver 
4093,0, my eyes are going to be all puffy later  argh...funerals....so sad...
4094,0, my fav shoes blew a seam. Geez and they aren't THAT old!  (@ work)
4095,0,- my feet are 3 times their normal size and puffing out of my sandals. 
4096,0, My feet hurt so bad. And My legs.... and ankles. Fuck!
4097,0, My fish got sick today. Tomorrow I will know how many survived.
4099,0, my friends are so mean lmao
4100,0, my girl makes me cry ugly!
4101,0, My girls got beat by the grubiest team in the primary girls football 5-2. On the upside my girls played great game 
4102,0," My goin out plans tonight have kinda got a mess, Jenn ended up having to be on call...hopefully will end up doin something"
4103,0," my grandfathe have a diabetes , i hate this world"
4105,0, my handsome is not safe this week!! Heartbreaking!! MAX!
4106,0, my harvest moon game keeps freezing! I have things to do on there! =(
4107,0, my head hurts
4108,0, my head hurts now.
4109,0, my head hurts.... joes fault...wanker...ghgo p ]# = kujhvc
4110,0," My head is hurting, my throat is sore, I can't hear the Day26 leak, the Day26 album on Amazon is fuc*ing expensive, I have homework :'("
4111,0, my healthy Harold sticker in stuck in my hair.
4112,0, my intert didnt cahgne im sad.
4113,0, my iPhone has NO SIGNAL in the theater. Boo #ignitephx
4115,0, My iTunes card just ran out.
4116,0, my legs hurt!
4117,0, my life
4118,0," My mom has only been back a night, and she has already driven me crazy.   She fucking spilled choc ice cream all over my car"
4119,0, my mom just figured out i like oranges. FML
4120,0, my mom says she wants you to come over soon anyways
4121,0, my mom's mean...
4125,0, My other brother's sick...
4126,0," My parakeet escaped. i'm pretty bummed, but kudos to Storm Rider for following his dreams."
4127,0, while taking the girls to see UP then lunch then school for tourtering then class tonight.
4129,0, why am i not in dallas? goodnight.
4130,0, why are you sick?
4131,0, why cant anything good happen for or to me? i jus want to be in love. :'( *crying*
4132,0, Why can't I just be a heartless bitch?
4133,0, why can't people understand when you want to keep a wedding small that you can't invite everyone you know?
4134,0, Why didn't they have my size?   http://twitpic.com/7xyxv
4135,0, Why do bands release digital only versions of EPs? I want a CD copy :@ At least I'll be able to get this one I guess :/
4136,0, why do you have to be so mean?
4137,0, why does my corey smith station play nothing but hootie and the blowfish. 
4138,0, why does nobody want to hire me?!
4139,0, why does the optician hate me. stoopid glasses.
4140,0, Why hasn't he called. I'm being blown off yet again.
4141,0, why is it that i am always so damn unlucky! It's not fair I'm like crying right now uhdjfdfjkdsfhds;kfjhds;fkdjhflk;dfjdslkfjd;lkfjd;lfkm
4142,0, why is this taking so long!?
4143,0, why? cheer up ily ryan lol @ryan241241
4144,0, why? GOODNIGHT WORLD.
4145,0, why?? why why!! ???? so sad
4146,0, whys everything complicatedddddddddddd.
4147,0, whys there no britbrit official fan club anymore i need to join
4148,0," Will have to wait to next week to meet C and N because of trip to Tokyo, darnit. Can't wait to meet them. Congratulations, Heidi babes!"
4149,0, will it ever enddd??
4150,0," wish i could have gone bowling tonight, ahh well Dr chace! &lt;3"
4151,0, wish i could've made things better baybeh'
4152,0, wish people didnt make stupid mistakes like you did....all i need now is a bottle of wine and curl up in a blanket on my own
4154,0, wishh people were being cooler
4155,0, Wishin he would just trust me
4156,0, wishing he didn't make me smile; my heart wouldn't jump so daggone much and confirm what I've tried to deny: i still love him.
4157,0, wishing i could fall off the face of the earth! Why does school have to be soooooo expensive?!!
4158,0, wishing it was 5!! Bored to death! Need a nap and some ice cream!!
4162,0, withdrawals
4163,0, wna play acoustic but bust my high E string yesterday 
4164,0," woe! even after updating my name, I'm not searchable by &quot;brilliance in sight&quot; maybe Twitter will catch up!"
4165,0, woke up early to wash and dry my tie dye shirt...the stupid thing is still wet. =[ FML.
4166,0, woke up to a nightmare...
4167,0, won't know if Cyrus is okayfir another two weeks. :/
4168,0,- Won't someone PLEASE give me a job? Pretty please?! A physics degree has to count for something? 
4170,0, work again uhhhhhhhhhmmmmmmm how i would love to snuggle in my warm bed again...
4171,0, work now
4172,0," work today...oh well, only 2+ months left!"
4173,0," work, and i need to get used to this website..kind of confusing"
4175,0, working tonight when i shouldn't be
4176,0, worried about the bf. He's been having pains on the left side of his stomach. If it doesn't get better soon we're going to see the doctor
4177,0," worst day ever!! its raining.. i want to eat, and i want to go home.. ='( http://plurk.com/p/pbh1r"
4178,0, worst moment of my lifeeee... WILSON IS MOVING TO COLORADOOOO
4179,0," worst mood i have ever been in, ever."
4181,0, wow.  feeling seriously let down by the big guys.  http://bit.ly/9QyTz
4183,0, wtf is it raining? My hair is gonna be ruined!
4184,0, WTF was I doing  :'( WTF
4185,0," wtf, cole why are you being a fucktard just stay human ! this refers to charmed btw"
4186,0, y must i hve graduation practice...all im gonna is walk
4190,0, yeah i do
4192,0, yeesh 
4194,0," Yes, I'm watching qualification now.  Hamilton's out of Q1. You watching it @AtomicT?"
4201,0," You know what these random followers are like, they leave you if you don't drop everything and follow them back instantly. Meh!"
4203,0, you're ironing early! Going out? Probably karma for keeping me up past my bedtime. Knackered.
4206,0, youtwitface  #youtwitface #YouTwitFace
4212,0,! I need a new graphics card if I want The Sims 3!    !
4214,0,!! @JordanisCreativ ...nice seeing you out! too bad we didn't get to chat! 
4215,0, my pendrive is broken...it feels that my stars are not good today.
4216,0, my phone died.... Now i have to use my dads other one....
4217,0, my phone is bout to brake
4218,0, my pic with harry is so bad
4219,0, my poor bunny just ripped his ear all to pieces off to the vet in the a.m.
4220,0, my prescription isn't covered on our insurance sad face
4221,0, My puupy is still in hospital  I was crying soo much last night for him &lt;3
4222,0, My shoulder's acting up.
4223,0, My sister got a lunch date and I don't
4224,0,"- My sister Janet's friend Julie passed away this morning from cancer, please say a prayer for her family. She was only 39 - so very sad! "
4225,0, my sister just graduated...
4226,0, my stomach hurts!!!
4227,0, My sunglasses are full of Ben&amp;JerryÂ´s !!
4228,0, my thoart hurts again. i was shouting heaps
4231,0, my video is taking eons to upload!! silly facebook.
4232,0, my whole body is aching... didnt thought the aftermath of a chalet could be this bad.
4233,0, my windshield cracked 
4234,0, myspace isn't working
4235,0, n im still @ work
4236,0, nadal's not playing #wimbledon.
4237,0," neck hurts, meds dont help."
4238,0, need new group.
4240,0, need to steal a macbook to play this sims 3
4241,0, never drinking again... Famous last words it says with it's headache / hangover.
4242,0, never thought it'd be like this.
4244,0, new paramore now
4245,0, night all i feel funny
4246,0, Nightmare - Dreamt I had moved back into the house of doom with evil landlord... Eeeek!
4248,0, nip/tuck has been cancelled.
4249,0, no boby will not talk 2 me 
4250,0, no diving for me today... we'll try again next week... #bsb
4251,0, no drama today. but thats OK coz. i super happy 
4252,0, no eagles tickets for k3v0
4253,0, no encontre a pololo en Mr Twitter
4254,0, No fair...can't I have abit of curry?
4256,0, No Followers
4258,0," no mel in religion, i guess im spilling all my boy stories to jackie tomorrow."
4259,0, no more brother for 2 weeks.....
4260,0, No more FOX for me.
4261,0, no more margaret #theapprentice gutted
4262,0, no more Miami this weekend!! Boooo I'm officially a workaholic wooo
4263,0, no no noo i absolutely refuse to be sick at a time like this !
4264,0, no one calls me anymore
4265,0, no one to go shopping with
4266,0, no party for me  http://myloc.me/29O7
4267,0," No seniors today. Depressing.   I was supposed to bake cookies, but then we had no cookie dough,so... Bah."
4268,0, No site will upload my video. I've been trying for like 50hrs now! Blessings 
4269,0,!!! to bad u have a boyfriend! 
4272,0,!!!!!!!!!! OMG!!!!!!! I lost all of my photage and stuff for the new video that was coming out monday... sorry guys looks like no new vid 
4273,0,!!!!!!!!!!!!!!!!!!!! No MGS1!? 
4275,0,"!!!sigh!!! done washing dishes, hate it sO much, but i dont hve Choice we got only 1 maid  here the other one just left a few month ago "
4283,0,!mercurial-crew can't find osutil ... can't hg update to the old revision 
4284,0, A couple of very liberal people I know thought Brokeback Mountain was  stupid exploitation.
4285,0,""" Brokeback Mountain "" is tragic, but immensely well-executed, never feeling moralistic."
4289,0," Mission Impossible 3 sucks like a Theatan energy field!
4291,0,Kaggle, Or that awful "" Goth twist on Brokeback Mountain "" the "" Shattered-Spine Emo-Mound of cow shit."
4291,0,""" Thinking back to my comment to anax, I decided to write a really awful Harry Potter fanfic, rife with faked Mary Sue-ism..."
4292,0,"# @Rockchic65 Aw, poor you  Hope it's not oinkflu! ;)"
4294,0,# About to head back to work - the holidays over 
4295,0,# Butterfly # - Delta Goodrem! Aaah this was my favourite song when I was years younger. I miss my old house. The Australian sunsets!  
4296,0,# cough # runny nose or stuffy nose # sore throat # body aches # headache  4 more and i would have flu 
4299,0,#&amp;%^@ it's june bug season again.  
4300,0,"#&amp;iranelection I am a Muslim Turk living in St. Louis, MO and I will pray for the victims. "
4302,0,#1  Shasta Magic- baaad.
4305,0, no text...
4306,0, no tickets left for non-memers to chelsea flower show
4307,0, nobody loves me... Everybody hates me .. I'm going to go eat worms now
4308,0, NOBODYS TALKIN 2 VICKEY 2DAY LOL
4309,0, non of my old teachers are at kennedy anymore! (
4310,0, NOOO!!!!!I hate when this HAPPENS!My mom wasn't able to get the paper sighed and now i cant go skate with my friends in NH. (boho)
4311,0, noooo it doesnt work w/ iPods! i rly wanted unlimited music for $15 a month!
4312,0, nose bleeds are back its been years gonna get it fixed again lol
4313,0, not a good day at uni...
4314,0, not a good look. Oh well u did it to urself.
4315,0, not a happy bunny today i have to go to school in 6 mins .........school sucks!
4316,0, not allowed to get a webcam...did i already say that? oh well
4317,0, Not doing acting anymore! It was a fake place! NO STEALING MY PARENTS MONEY!!!!!! 
4318,0, not going to green man now. So sad
4319,0, not going to the visa championships this year because I need to save money. good luck @NLiukin
4320,0, not good hospital in 5 mins
4321,0, not good right now.
4322,0, not happy at all at the moment.. :'(
4323,0, not happy with that at all !!
4324,0,- NOT having a good night 
4325,0, not looking forward to my 10 hour shift tomorrow.
4326,0,- not really feelin good . 
4328,0, not tired but have no1 to chat with. Lol. Oh the irony!!!
4330,0, Nothing EVER goes according to plan for me. Now I might only see Katy once. this is so sad. 
4333,0, Now dad will tell mom to put the toys higher up cause I'm taller than she thought. I knew I shoulda waited til they left. Gosh darn it!
4337,0, now they said the airplane door is shut so I have to shut down cus the tweets get trapped on the plane. See u out there! ;â€¢o
4338,0, now what colie?
4340,0, nyaaaaaa christina is gointa die of boredom  and she still wants to go to newry. &gt;.&lt; and dan is gayyyyyyy &gt;.&gt;
4342,0," obtw, @omgitsjustintr lolol twitpic doesnt work for me D:"
4344,0, off to exam nowww... cant wait for 5PM....
4346,0, oh my poor baby is sick...
4347,0, oh no my dog just attacked the cat belongong to my relatives now he's in the doghouse! It's the kinda thing that rips families apart..
4348,0, oh well
4355,0,#2- todays weather sucks and its perfect close pleaseeee i hope they dont keep my on call 
4358,0,"#31WSOP  2,500 in chips 144 remain "
4375,0,#3turnoffwords - Isit in yet 
4377,0,#3turnoffwords &quot;F*ck The Lakers.&quot; 
4378,0,#3turnoffwords I gotta go to work in 10 minutes 
